NetworkId,FullName,TotalPublications,TotalCitations,FirstYear,AuthorTopField,AuthorFieldDiversity,gender_only,intersectional,race_ethnicity,AuthorGender,AffiliationId,AffiliationName,org_id,carnegie_id,carnegie_doctoral_type,carnegie_msi,carnegie_hsi,carnegie_hbcu
691,tarani j merriweather,1,86.0,2011,psychology,0.0,0,0,1,unknown,78577930.0,Columbia University,2128007522.0,190150.0,R1,False,False,False
268,cathy kessel,1,6.0,2011,mathematics,0.0879120879120879,1,0,0,woman,,,,,,,,
814,margaret layne,5,6.0,2005,engineering,0.0666666666666666,0,0,0,woman,,,,,,,,
246,in paik,1,1168.0,2007,psychology,0.6,0,0,0,unknown,205783295.0,Cornell University,1190280161.0,190415.0,R1,False,False,False
295,stephen benard,2,1184.0,2007,psychology,0.3715415019762846,2,0,1,man,205783295.0,Cornell University,1190280161.0,190415.0,R1,False,False,False
564,shelley j correll,3,1193.0,2007,psychology,0.3499446290143964,16,0,3,woman,205783295.0,Cornell University,1190280161.0,190415.0,R1,False,False,False
729,janet bandows koster,1,122.0,2012,sociology,0.0,1,0,0,woman,86484424.0,Association for Women in Science,1696911125.0,,other,False,False,False
14,elizabeth litzler,3,10.0,2007,political science,0.1292517006802721,7,2,8,woman,201448701.0,University of Washington,3040312343.0,236948.0,R1,False,False,False
248,coleen carrigan,4,15.0,2007,sociology,0.1437908496732026,6,1,0,woman,98947143.0,"California State Polytechnic University, Pomona",3785258260.0,110529.0,carnegie,False,False,False
82,angela byarswinston,2,55.0,2011,psychology,0.3551948051948052,5,1,7,woman,135310074.0,University of Wisconsin-Madison,676979550.0,240444.0,R1,False,False,False
395,sharon topp,1,54.0,2011,psychology,0.0,0,0,0,woman,135310074.0,University of Wisconsin-Madison,676979550.0,240444.0,R1,False,False,False
424,belinda gutierrez,1,54.0,2011,psychology,0.7142857142857143,0,0,3,woman,135310074.0,University of Wisconsin-Madison,676979550.0,240444.0,R1,False,False,False
200,debra m easterly,1,9.0,2008,sociology,0.0,0,0,0,woman,,,,,,,,
12,dafna gelbgiser,2,162.0,2013,psychology,0.141025641025641,9,0,3,woman,205783295.0,Cornell University,1190280161.0,190415.0,R1,False,False,False
68,kim a weeden,2,162.0,2013,economics,0.2279569892473118,7,0,1,woman,205783295.0,Cornell University,1190280161.0,190415.0,R1,False,False,False
516,stephen l morgan,1,138.0,2013,psychology,0.147565543071161,4,0,2,man,205783295.0,Cornell University,1190280161.0,190415.0,R1,False,False,False
392,joyce mccarl nielsen,1,128.0,2007,sociology,0.2857142857142857,6,0,0,woman,188538660.0,University of Colorado Boulder,3311607547.0,126614.0,R1,False,False,False
280,vanessa a jean,1,10.0,2015,psychology,0.2,2,0,0,woman,91045830.0,Texas A&M University,40906527.0,228723.0,R1,False,False,False
305,rebecca j thompson,2,10.0,2013,psychology,0.2720588235294117,4,0,1,woman,6059380.0,University of Baltimore,3002676532.0,161873.0,carnegie,False,False,False
304,rebecca brent,1,0.0,2012,psychology,0.2019975031210986,1,1,0,woman,,,,,,,,
67,charlene maxeyharris,1,4.0,2010,political science,0.1142857142857142,0,0,0,woman,114395901.0,University of Nebraska–Lincoln,3390882279.0,181464.0,R1,False,False,False
381,idalia ramos,2,0.0,2003,unknown,0.7105590062111802,0,0,0,woman,23968078.0,University of Puerto Rico at Humacao,680176345.0,243179.0,carnegie,True,True,False
481,a valdeswochinger,1,0.0,2003,psychology,0.0,0,0,0,unknown,,,,,,,,
772,m vega,1,0.0,2003,psychology,0.0,0,0,0,unknown,,,,,,,,
62,ruth a streveler,1,36.0,2008,engineering,0.2792626728110599,0,0,0,woman,219193219.0,Purdue University,3208971139.0,243780.0,R1,False,False,False
309,karl a smith,1,36.0,2008,engineering,0.1437722419928825,0,1,0,man,130238516.0,University of Minnesota,1853563168.0,174066.0,R1,False,False,False
334,ronald l miller,1,36.0,2008,engineering,0.3223787167449139,0,0,0,man,167576493.0,Colorado School of Mines,2758855424.0,126775.0,R2,False,False,False
315,kelly a rusch,1,4.0,2008,unknown,0.1875298614429049,0,0,0,woman,121820613.0,Louisiana State University,373313306.0,159391.0,R1,False,False,False
383,corri zoli,3,4.0,2004,political science,0.2371541501976284,2,0,0,woman,70983195.0,Syracuse University,352013657.0,196413.0,R1,False,False,False
726,shobha k bhatia,3,4.0,2004,engineering,0.2146596858638743,6,0,0,woman,,,,,,,,
982,valerie davidson,2,4.0,2005,sociology,0.0,0,0,0,woman,91275662.0,Science and Engineering Research Council,4272006099.0,,other,False,False,False
166,cheryl beil,1,46.0,2010,psychology,0.6,0,0,0,woman,193531525.0,George Washington University,529527708.0,131469.0,R1,False,False,False
266,rachelle s heller,1,46.0,2010,computer science,0.3546971027216857,2,0,0,woman,193531525.0,George Washington University,529527708.0,131469.0,R1,False,False,False
270,charlene sorensen,2,46.0,2005,engineering,0.1,1,0,1,woman,201448701.0,University of Washington,3040312343.0,236948.0,R1,False,False,False
540,natalya yassinskaya,1,46.0,2010,unknown,0.0,0,0,0,woman,193531525.0,George Washington University,529527708.0,131469.0,R1,False,False,False
544,megan shaw,1,46.0,2010,unknown,0.0,0,0,0,woman,193531525.0,George Washington University,529527708.0,131469.0,R1,False,False,False
740,kim dam,1,46.0,2010,unknown,0.0,0,0,0,woman,193531525.0,George Washington University,529527708.0,131469.0,R1,False,False,False
635,si hyun kim,1,0.0,2015,psychology,0.2875816993464052,1,0,0,man,164936912.0,University of Texas at El Paso,2689189567.0,228796.0,R1,True,True,False
747,said alriyami,1,0.0,2015,psychology,0.4,1,0,0,man,164936912.0,University of Texas at El Paso,2689189567.0,228796.0,R1,True,True,False
297,elizabeth niehaus,1,36.0,2015,psychology,0.3608870967741935,1,0,5,woman,114395901.0,University of Nebraska–Lincoln,3390882279.0,181464.0,R1,False,False,False
40,corinne a mossracusin,1,108.0,2015,psychology,0.8983666061705989,34,1,4,woman,21104390.0,Skidmore College,1515029504.0,195526.0,carnegie,False,False,False
468,elizabeth r brown,1,108.0,2015,psychology,0.5661375661375662,6,0,1,woman,11874761.0,University of North Florida,741569085.0,136172.0,R3,False,False,False
549,ian m handley,5,160.0,2014,psychology,0.536036036036036,3,0,0,man,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
473,simy joy,1,184.0,2008,business,0.1761904761904762,0,0,0,unknown,58956616.0,Case Western Reserve University,3172241394.0,201645.0,R1,False,False,False
668,daniel j poole,1,17.0,2015,mathematics,0.4666666666666667,1,0,0,man,52357470.0,Ohio State University,297975.0,204796.0,R1,False,False,False
289,alexander v zale,1,40.0,2015,biology,0.326517364492048,1,0,0,man,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
618,martha a potvin,1,40.0,2015,biology,0.6,1,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
692,cay andersonhanley,2,6.0,2012,psychology,0.4064171122994652,0,0,0,woman,177328695.0,Union College,1949533399.0,196866.0,carnegie,False,False,False
330,jennifer karlin,2,1.0,2009,sociology,0.1526315789473684,1,0,0,woman,184647316.0,South Dakota School of Mines and Technology,2474269873.0,219347.0,carnegie,False,False,False
867,andrea e surovek,3,1.0,2009,engineering,0.2935897435897436,1,0,0,woman,,,,,,,,
55,laurel smithdoerr,2,22.0,2014,sociology,0.2575187969924812,12,1,5,woman,,,,,,,,
469,deborah belle,1,9.0,2014,psychology,0.5497076023391813,6,0,0,woman,,,,,,,,
940,lauren m obrien,1,9.0,2014,political science,0.0,0,0,0,woman,,,,,,,,
35,matthew w ohland,1,1.0,2013,engineering,0.2184337639061919,7,4,13,man,,,,,,,,
923,george d ricco,1,1.0,2013,engineering,0.1632183908045977,0,0,0,man,,,,,,,,
441,dana m britton,2,19.0,2010,sociology,0.2367424242424242,14,2,3,woman,189590672.0,Kansas State University,1679301981.0,155399.0,R1,False,False,False
597,linda a longmitchell,1,10.0,2009,sociology,0.0,1,1,1,woman,,,,,,,,
278,michelle d deardorff,4,0.0,2013,political science,0.4453781512605042,5,2,4,woman,177097968.0,University of Tennessee at Chattanooga,2191710202.0,221740.0,R3,False,False,False
661,lauren ketcham,1,9.0,2005,sociology,0.5,0,0,0,woman,10052268.0,New Mexico State University,1766726279.0,188030.0,R2,True,True,False
752,cecily jesercannavale,1,9.0,2005,sociology,1.0,0,0,0,woman,10052268.0,New Mexico State University,1766726279.0,188030.0,R2,True,True,False
92,sarah thebaud,2,40.0,2007,sociology,0.2019704433497537,19,0,2,woman,,,,,,,,
245,marina kogan,4,5.0,2010,computer science,0.1661538461538461,3,0,0,woman,188538660.0,University of Colorado Boulder,3311607547.0,126614.0,R1,False,False,False
709,tim archie,1,3.0,2015,psychology,0.1,0,0,0,man,188538660.0,University of Colorado Boulder,3311607547.0,126614.0,R1,False,False,False
71,paula caligiuri,1,3.0,2016,psychology,0.2702485966319166,1,0,0,woman,12912129.0,Northeastern University,4026457052.0,167358.0,R1,False,False,False
286,barbara j guthrie,2,3.0,2016,psychology,0.4042947056645686,18,6,5,woman,918370745.0,"College of Health Sciences, Bahrain",246217970.0,,other,False,False,False
613,debra l franko,1,3.0,2016,psychology,1.0,0,0,0,woman,918370745.0,"College of Health Sciences, Bahrain",246217970.0,,other,False,False,False
727,kathleen kenney,2,3.0,2016,political science,0.0,0,1,0,woman,12912129.0,Northeastern University,4026457052.0,167358.0,R1,False,False,False
821,mary loeffelholz,1,3.0,2016,art,0.191025641025641,3,0,0,woman,12912129.0,Northeastern University,4026457052.0,167358.0,R1,False,False,False
162,valerie martin conley,5,3.0,2010,political science,0.2045977011494253,4,0,0,woman,,,,,,,,
230,david a koonce,5,3.0,2010,computer science,0.314516129032258,2,0,0,man,,,,,,,,
528,christine mattley,3,1.0,2011,political science,0.3333333333333333,2,0,0,woman,,,,,,,,
781,cynthia d anderson,6,3.0,2010,political science,0.2545454545454545,4,0,0,woman,,,,,,,,
659,elizabeth neihaus,1,17.0,2016,psychology,0.0,0,0,0,woman,,,,,,,,
697,jessica c bennett,1,17.0,2016,sociology,0.2,2,0,3,woman,,,,,,,,
428,matthew odonnell,1,3.0,2017,unknown,0.2810790169926083,1,0,0,man,201448701.0,University of Washington,3040312343.0,236948.0,R1,False,False,False
507,katie oleary,1,3.0,2017,psychology,0.2424242424242424,1,0,0,woman,201448701.0,University of Washington,3040312343.0,236948.0,R1,False,False,False
545,c greer jordan,1,0.0,2009,political science,0.0,0,0,0,unknown,58956616.0,Case Western Reserve University,3172241394.0,201645.0,R1,False,False,False
70,delaram kahrobaei,1,0.0,2016,mathematics,0.4795016659423439,0,0,0,woman,76513827.0,New York City College of Technology,373948547.0,190655.0,carnegie,True,True,False
569,pamela brown,1,0.0,2016,unknown,0.282051282051282,0,0,0,woman,76513827.0,New York City College of Technology,373948547.0,190655.0,carnegie,True,True,False
981,lisa m dilks,2,22.0,2014,psychology,0.3333333333333333,2,0,0,woman,182273258.0,unknown,,,,,,
130,s j yennello,2,0.0,2015,physics,0.769706005128511,4,0,0,woman,,,,,,,,
892,christine kaunas,1,0.0,2015,political science,0.3333333333333333,1,0,0,woman,,,,,,,,
303,maja husar holmes,1,9.0,2016,political science,0.1578947368421052,2,0,0,man,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False
478,rachel stoiko,2,19.0,2016,psychology,0.3333333333333333,3,0,0,woman,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False
527,j kasi jackson,2,19.0,2016,sociology,0.1666666666666666,3,0,0,unknown,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False
431,linda m manning,2,0.0,2015,sociology,0.1029411764705882,0,0,0,woman,153718931.0,University of Ottawa,3694599399.0,,other,False,False,False
987,annebarrie hunter,1,1.0,2010,sociology,0.0,0,0,0,unknown,,,,,,,,
579,elizabeth dell,6,1.0,2015,engineering,0.1403940886699507,0,1,0,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False
137,andrea gebhart rommel,1,0.0,2015,psychology,0.0,0,0,0,woman,,,,,,,,
274,anita g welch,1,3.0,2014,psychology,0.4199134199134199,0,0,0,woman,,,,,,,,
355,mustafa cakir,1,3.0,2014,unknown,0.2204155374887082,0,0,0,man,,,,,,,,
409,claudette m peterson,1,3.0,2014,psychology,0.4329004329004329,1,0,0,woman,,,,,,,,
656,chris m ray,2,3.0,2014,psychology,0.4102564102564102,1,0,0,man,,,,,,,,
212,jill j mccluskey,2,5.0,2016,economics,0.3501493909446104,1,0,1,woman,72951846.0,Washington State University,1133568255.0,236939.0,R1,False,False,False
251,melissa latimer,7,73.0,2013,political science,0.1766666666666666,4,0,0,woman,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False
713,beth mitchneck,1,27.0,2016,economics,0.217391304347826,1,0,0,woman,138006243.0,University of Arizona,2711307440.0,104179.0,R1,False,False,False
294,samuel t mcabee,1,12.0,2016,psychology,0.4901185770750988,0,0,0,man,180949307.0,Illinois Institute of Technology,3676755420.0,145725.0,R2,False,False,False
496,john r rodgers,1,12.0,2016,biology,0.6413387607417458,0,0,0,man,181547552.0,Baylor College of Medicine,471687883.0,223223.0,carnegie,False,False,False
517,susan s fleming,1,9.0,2016,sociology,0.1333333333333333,2,0,0,woman,,,,,,,,
679,catherine j taylor,1,9.0,2016,psychology,0.3238095238095238,3,0,2,woman,,,,,,,,
698,alyssa w goldman,1,9.0,2016,psychology,0.4233333333333333,0,1,2,woman,,,,,,,,
283,shannon n davis,1,30.0,2016,psychology,0.2566158781074579,22,0,6,woman,162714631.0,George Mason University,62980493.0,232186.0,R1,False,False,False
370,sarah winslow,1,30.0,2016,psychology,1.0,3,0,0,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False
269,margaret e beier,2,35.0,2009,psychology,0.6389172625127681,1,0,1,woman,,,,,,,,
596,ashley d rittmayer,2,35.0,2009,psychology,0.0,0,0,0,woman,,,,,,,,
523,dyah a hening,1,1.0,2011,political science,0.3333333333333333,0,0,0,woman,,,,,,,,
603,james g dahl,1,0.0,2015,political science,0.2857142857142857,2,0,0,man,,,,,,,,
805,e camargo,1,0.0,2014,economics,0.0,0,0,0,unknown,,,,,,,,
41,barbara polnick,1,2.0,2014,psychology,0.1969696969696969,2,0,0,woman,,,,,,,,
194,beverly j irby,1,2.0,2014,psychology,0.2551105856854342,14,1,3,woman,,,,,,,,
420,janice koch,1,2.0,2014,sociology,0.1323529411764706,4,0,0,woman,,,,,,,,
838,lisa christenson,1,2.0,2013,political science,0.0,1,0,0,woman,,,,,,,,
840,rena linden,1,2.0,2013,political science,0.0,1,0,0,woman,,,,,,,,
841,una bray,1,2.0,2013,political science,0.0,1,0,0,woman,,,,,,,,
550,barbara e smith,2,2.0,2010,sociology,0.1,0,1,1,woman,,,,,,,,
421,bradley j roth,1,0.0,2015,physics,0.202570281124498,0,0,0,man,,,,,,,,
701,kathleen moore,1,0.0,2015,biology,0.0,0,0,0,woman,,,,,,,,
619,leanne devreugd,1,0.0,2015,unknown,0.1666666666666666,0,0,0,woman,,,,,,,,
696,julie walters,1,0.0,2015,unknown,0.0666666666666666,2,0,0,woman,,,,,,,,
399,jo reger,1,0.0,2015,sociology,0.3511586452762923,18,2,3,woman,,,,,,,,
171,laila guessous,1,0.0,2015,unknown,0.1322404371584699,0,0,0,woman,,,,,,,,
338,nancy s mills,1,0.0,2010,engineering,0.0,0,0,0,woman,,,,,,,,
699,julie t millard,2,0.0,2010,unknown,0.3671497584541063,1,0,0,woman,27504731.0,Colby College,2316145950.0,161086.0,carnegie,False,False,False
97,marjorie darrah,3,10.0,2014,computer science,0.3129805517865219,0,0,0,woman,,,,,,,,
839,barbara prince,1,8.0,2014,unknown,0.0,0,0,0,woman,,,,,,,,
655,d valentine,1,0.0,2010,engineering,0.0,1,0,0,unknown,,,,,,,,
775,g a arbucklekeil,1,0.0,2010,engineering,0.0,1,0,0,unknown,,,,,,,,
770,youngmin yi,1,4.0,2013,psychology,0.175,0,0,4,unknown,,,,,,,,
577,cynthia hess,1,4.0,2013,political science,0.1666666666666666,0,0,2,woman,,,,,,,,
645,barbara gault,1,4.0,2013,political science,0.3382352941176471,0,0,7,woman,,,,,,,,
73,virginia valian,3,62.0,2007,psychology,0.5146853146853146,10,0,4,woman,39694355.0,Hunter College,818385055.0,190594.0,carnegie,True,True,False
633,kasi jackson,1,13.0,2014,political science,0.0,1,0,0,woman,,,,,,,,
819,jim nolan,1,13.0,2014,political science,1.0,1,0,0,man,,,,,,,,
186,elizabeth borland,3,2.0,2012,sociology,0.3619047619047619,6,0,1,woman,64281891.0,The College of New Jersey,3223099627.0,187134.0,carnegie,False,False,False
240,diane c bates,3,2.0,2012,sociology,0.1212121212121212,2,0,0,woman,64281891.0,The College of New Jersey,3223099627.0,187134.0,carnegie,False,False,False
108,berrin tansel,1,0.0,2014,unknown,0.2214550247944259,1,0,0,woman,,,,,,,,
185,penny j gilmer,1,0.0,2014,sociology,0.1240310077519379,7,0,0,woman,,,,,,,,
649,michelle hughes miller,1,0.0,2014,psychology,0.0,0,0,0,woman,,,,,,,,
650,erin l cadwalader,2,4.0,2014,political science,1.0,2,0,0,woman,86484424.0,Association for Women in Science,1696911125.0,,other,False,False,False
852,amanda c bryantfriedrich,1,0.0,2014,unknown,0.6140350877192983,1,1,0,woman,86484424.0,Association for Women in Science,1696911125.0,,other,False,False,False
637,donna sollie,2,1.0,2010,psychology,0.6160919540229886,7,1,0,woman,,,,,,,,
285,alice e smith,2,1.0,2010,computer science,0.3993782722513089,1,0,0,woman,,,,,,,,
296,daydrie hague,2,1.0,2010,psychology,0.0,0,0,0,unknown,,,,,,,,
799,overtoun jenda,2,1.0,2010,sociology,0.0,0,0,0,man,,,,,,,,
806,toni alexander,2,1.0,2010,psychology,0.0,0,0,0,woman,,,,,,,,
396,marie wooten,2,1.0,2010,biology,0.6463223787167449,0,0,0,woman,,,,,,,,
34,daniel svyantek,1,1.0,2011,psychology,0.2732732732732733,1,0,0,man,,,,,,,,
211,a e wendt,1,13.0,2014,unknown,0.3680143755615453,1,0,0,woman,,,,,,,,
627,julia n savoy,1,13.0,2014,psychology,0.1666666666666666,0,0,1,woman,,,,,,,,
626,jill granger,1,0.0,2010,sociology,0.0,0,0,0,woman,,,,,,,,
630,ruth beeston,1,0.0,2010,sociology,0.0,0,0,0,woman,,,,,,,,
639,darlene loprete,1,0.0,2010,sociology,0.0,0,0,0,woman,,,,,,,,
640,leslie lyons,1,0.0,2010,sociology,0.0,0,0,0,woman,,,,,,,,
556,carol ann miderski,2,0.0,2010,computer science,0.0,0,0,0,woman,35711545.0,unknown,,,,,,
117,amy lubitow,1,4.0,2014,sociology,0.1693548387096774,10,0,3,woman,,,,,,,,
644,susan walzer,1,1.0,2014,political science,0.0,0,0,0,woman,,,,,,,,
628,daniel j svyantec,1,0.0,2010,psychology,0.0,0,0,0,man,,,,,,,,
652,victoria r brown,1,0.0,2010,psychology,0.0,0,0,0,woman,,,,,,,,
492,kuheli dutt,1,24.0,2015,sociology,0.1071428571428571,2,0,3,unknown,,,,,,,,
414,kristin m fox,1,2.0,2010,unknown,0.3191919191919192,1,0,0,woman,,,,,,,,
495,brenda johnson,1,2.0,2010,mathematics,0.92,0,0,0,woman,,,,,,,,
759,kimberley frederick,1,2.0,2010,political science,0.0,0,0,0,woman,,,,,,,,
634,mychel estevez,1,4.0,2014,sociology,0.0,0,0,0,man,,,,,,,,
45,mary deane sorcinelli,1,1.0,2016,psychology,0.354978354978355,1,0,1,man,24603500.0,University of Massachusetts Amherst,841928199.0,166629.0,R1,False,False,False
225,sara wadiafascetti,2,1.0,2014,engineering,0.3371212121212121,0,0,0,woman,12912129.0,Northeastern University,4026457052.0,167358.0,R1,False,False,False
632,jeni hart,1,36.0,2016,sociology,0.3078817733990148,11,0,2,woman,,,,,,,,
74,roberta spalterroth,1,0.0,2016,sociology,0.264069264069264,3,0,4,woman,1297026177.0,unknown,,,,,,
643,angela mae kupenda,2,0.0,2014,sociology,0.1388888888888889,2,3,2,woman,,,,,,,,
671,evelyn j leggette,2,0.0,2014,sociology,0.3333333333333333,1,3,0,woman,,,,,,,,
611,loretta a moore,3,1.0,2014,sociology,0.3333333333333333,1,4,0,woman,,,,,,,,
471,edgar fuller,1,0.0,2016,computer science,0.294452347083926,0,0,0,man,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False
147,karen a froelich,3,4.0,2010,political science,0.2121212121212121,2,0,0,woman,57328836.0,North Dakota State University,2340947716.0,200332.0,R2,False,False,False
654,mushtaq abdal rahem,1,2.0,2016,mathematics,0.3333333333333333,0,0,0,man,,,,,,,,
65,m claire hornerdevine,2,7.0,2016,biology,0.4848484848484848,1,0,1,unknown,201448701.0,University of Washington,3040312343.0,236948.0,R1,False,False,False
113,samantha e forde,1,6.0,2016,biology,0.9047619047619048,1,0,0,woman,185103710.0,"University of California, Santa Cruz",847185681.0,110714.0,R1,True,True,False
667,priti n modypan,1,6.0,2016,sociology,0.0555555555555555,0,0,0,woman,,,,,,,,
850,cara margherio,4,11.0,2016,sociology,0.1992753623188405,4,0,1,woman,201448701.0,University of Washington,3040312343.0,236948.0,R1,False,False,False
207,mindy k shoss,1,37.0,2018,psychology,0.6709183673469388,0,0,0,woman,106165777.0,University of Central Florida,3917117872.0,132903.0,R1,False,False,False
681,demarco moderator devon a,1,0.0,2013,political science,0.0,0,0,0,man,,,,,,,,
682,jennifer moxley,1,0.0,2013,political science,0.0,0,0,0,woman,,,,,,,,
685,john kidder,1,0.0,2013,political science,0.0,0,0,0,man,,,,,,,,
686,mike kinnison,1,0.0,2013,political science,0.0,0,0,0,man,,,,,,,,
976,karen horton,3,0.0,2012,political science,0.3333333333333333,1,0,0,woman,,,,,,,,
990,michael wittmann,1,0.0,2013,political science,0.0,0,0,0,man,,,,,,,,
184,elizabeth debartolo,1,3.0,2011,engineering,0.3618538324420677,0,0,0,woman,,,,,,,,
739,gina m williams,1,3.0,2011,engineering,0.0,0,0,0,woman,,,,,,,,
151,jacqueline r mozrall,1,3.0,2011,engineering,0.2087912087912088,0,0,0,woman,,,,,,,,
823,steven lalonde,1,3.0,2011,engineering,0.0,0,0,0,man,,,,,,,,
684,beth wiemann,1,0.0,2011,political science,0.0,0,0,0,woman,,,,,,,,
687,john rebar,1,0.0,2011,political science,0.0,0,0,0,man,,,,,,,,
690,sulinski moderator francine,1,0.0,2011,political science,0.0,0,0,0,man,,,,,,,,
174,eleanor groden,1,0.0,2011,biology,0.8909853249475891,1,0,0,woman,,,,,,,,
454,amy fried,2,0.0,2011,political science,0.8888888888888888,1,0,1,woman,,,,,,,,
815,dorothy klimiszacas,1,0.0,2011,political science,0.0,0,0,0,woman,,,,,,,,
247,laura e rogers,1,10.0,2018,psychology,0.4666666666666667,4,0,0,woman,36258959.0,"University of California, San Diego",923795525.0,110680.0,R1,False,False,False
572,renetta g tull,3,3.0,2015,political science,0.1711711711711711,2,4,7,man,79272384.0,"University of Maryland, Baltimore County",3664893609.0,163268.0,R2,True,False,False
663,frances carterjohnson,1,1.0,2016,political science,0.3,0,0,0,woman,1311060795.0,National Science Foundation,76703633.0,,other,False,False,False
138,carlos padin,1,1.0,2016,unknown,0.0,0,0,0,man,,,,,,,,
229,beatriz zayas,1,1.0,2016,unknown,0.3333333333333333,0,1,0,woman,,,,,,,,
459,kimberly fox,1,0.0,2016,psychology,0.2,1,0,0,woman,,,,,,,,
588,m b arndt,1,0.0,2016,physics,0.3680241327300151,0,0,0,woman,,,,,,,,
623,michael young,1,0.0,2016,psychology,0.0,0,0,0,man,,,,,,,,
362,laura ramsey,1,0.0,2016,psychology,0.6704545454545454,14,0,1,woman,,,,,,,,
526,pamela russell dr,1,0.0,2016,medicine,0.3206776836550479,1,0,0,woman,,,,,,,,
719,karen elizabeth clark,1,0.0,2012,engineering,0.0,0,0,0,woman,,,,,,,,
777,karen chang yan,1,0.0,2012,engineering,0.0,0,0,0,man,,,,,,,,
256,lisa grega,1,0.0,2012,physics,0.1388888888888889,0,0,0,woman,,,,,,,,
804,suriza vandersandt,1,0.0,2012,engineering,0.0,0,0,0,unknown,,,,,,,,
812,amanda norvell,1,0.0,2012,engineering,0.0,0,0,0,woman,,,,,,,,
708,mercedes riverhudec,1,1.0,2006,political science,0.0,0,0,0,woman,,,,,,,,
181,karen wishner,1,1.0,2006,biology,0.2855218855218855,0,0,0,woman,,,,,,,,
546,lynn pasquerella,1,1.0,2006,medicine,0.0955882352941176,0,0,1,woman,,,,,,,,
794,g boudreauxbartels,1,1.0,2006,political science,0.0,0,0,0,unknown,,,,,,,,
586,alexandra kuvaeva,4,34.0,2017,psychology,0.3636363636363636,0,0,1,woman,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False
587,kristen corrigan,1,11.0,2017,psychology,1.0,0,0,0,woman,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False
622,mark rivera,1,11.0,2017,psychology,1.0,1,0,1,man,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False
842,john fink,1,1.0,2017,political science,0.2353535353535353,0,0,4,man,78577930.0,Columbia University,2128007522.0,190150.0,R1,False,False,False
880,damani whitelewis,1,1.0,2017,psychology,0.2,0,1,1,unknown,161318765.0,"University of California, Los Angeles",3661788253.0,110662.0,R1,False,False,False
53,jennifer normanly,1,13.0,2017,biology,0.6515151515151515,0,0,0,woman,,,,,,,,
415,nilanjana dasgupta,2,15.0,2017,psychology,0.6585255540479421,12,0,6,woman,,,,,,,,
342,gabriela weaver,1,13.0,2017,unknown,0.3333333333333333,0,0,0,woman,,,,,,,,
608,jana renner martinez,1,2.0,2006,sociology,0.0,0,0,0,woman,164936912.0,University of Texas at El Paso,2689189567.0,228796.0,R1,True,True,False
716,evelyn posey,1,2.0,2006,psychology,0.0476190476190476,0,0,0,woman,,,,,,,,
47,mary r andersonrowland,1,0.0,2006,engineering,0.2947484798231067,1,0,22,woman,55732556.0,Arizona State University,717246557.0,104151.0,R1,False,False,False
213,joann s lighty,2,1.0,2005,unknown,0.2799422799422799,0,0,0,woman,223532165.0,University of Utah,1462150925.0,230764.0,R1,False,False,False
440,judy m vance,3,1.0,2005,engineering,0.445050505050505,0,0,1,woman,173911158.0,Iowa State University,4075009238.0,153603.0,R1,False,False,False
712,betsy homsher,1,0.0,2006,engineering,1.0,0,0,0,woman,39965400.0,Kettering University,1625321239.0,169983.0,carnegie,False,False,False
717,judy raper,1,0.0,2006,engineering,0.0,0,0,0,woman,76835614.0,University of Missouri,270528848.0,178396.0,R1,False,False,False
715,t bhatia,1,0.0,2004,engineering,0.0,0,0,0,unknown,,,,,,,,
21,jeffrey e froyd,2,8.0,2017,engineering,0.2940092165898617,0,0,0,man,52357470.0,Ohio State University,297975.0,204796.0,R1,False,False,False
486,lori l taylor,2,8.0,2017,economics,0.3936531007751938,1,0,0,woman,91045830.0,Texas A&M University,40906527.0,228723.0,R1,False,False,False
593,joanna n lahey,2,8.0,2017,economics,0.1632728619029989,2,4,7,woman,91045830.0,Texas A&M University,40906527.0,228723.0,R1,False,False,False
898,molly i beck,2,8.0,2017,psychology,0.4615384615384615,0,0,0,woman,78715868.0,University of Arkansas,3547531277.0,106397.0,R1,False,False,False
714,r kelly,1,0.0,2005,engineering,0.0,0,0,0,unknown,,,,,,,,
202,stephanie farrell,1,0.0,2016,engineering,0.2542167551952288,3,0,1,woman,44265643.0,Rowan University,3341736432.0,184782.0,R2,False,False,False
662,tom waidzunas,1,0.0,2016,sociology,0.25,2,0,0,man,84392919.0,Temple University,2916153862.0,216339.0,R1,False,False,False
680,wendy a dannels,2,1.0,2016,psychology,0.1666666666666666,1,0,0,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False
